video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0506.csv,8100,1080,9120.59,41.9195,53.7769,53.445,44.8423625,40.7164,48.8904,48.9325,42.7651625,84.31686,142.85,36.96
test0506.csv,11600,1440,14119.816,44.9477,54.2464,53.8508,47.222925,43.284,49.114,49.1417,44.7449625,90.673062,255.93,64.04
test0506.csv,16800,1440,20770.05,45.7796,54.8926,54.5114,48.0102,44.1732,49.8696,49.905,45.601725,92.313897,329.14,71.18
test0507.csv,300,360,359.468,27.1591,47.1521,45.1764,31.9103875,26.1639,43.4694,42.0113,30.308012500000004,0.463188,8.07,2.77
test0507.csv,900,360,1105.026,29.2832,48.2522,46.2516,33.775375000000004,28.6638,44.9115,43.4486,32.5428625,5.822915,8.95,2.91
test0507.csv,1600,360,1858.708,30.2618,49.0712,47.1253,34.720912500000004,29.8071,45.6807,44.2387,33.59525,12.090693,12.21,3.74
test0507.csv,2400,360,2584.764,30.8725,49.5005,47.6317,35.2959,30.5141,46.105,44.7143,34.237987499999996,16.830694,13.8,4.09
test0507.csv,3400,360,3643.302,31.4409,49.9306,48.0932,35.83365,31.1817,46.5681,45.167,34.853162499999996,21.750133,15.77,4.76
test0507.csv,4500,360,5097.48,31.9554,50.4609,48.6659,36.357400000000005,31.7936,47.0771,45.6896,35.4410375,26.823843,18.59,5.37
test0507.csv,5800,360,6949.782,32.3832,50.7785,48.9749,36.756575000000005,32.2988,47.3935,46.0153,35.900200000000005,31.378955,20.59,6.0
test0507.csv,8100,360,9788.81,32.7718,51.2815,49.4933,37.1757,32.7729,47.8681,46.4795,36.373125,35.851643,23.71,7.2
test0507.csv,11600,540,13849.076,34.9259,51.0948,49.9182,38.82105,34.9281,48.0196,47.218,38.100775000000006,58.813781,46.69,14.47
test0507.csv,16800,540,19161.05,35.5075,51.6445,50.5728,39.4077875,35.5589,48.4981,47.7776,38.703637500000006,64.005976,52.41,16.42
test0508.csv,300,360,312.02,27.9045,37.0731,35.7305,30.028824999999998,28.1868,35.4601,33.8035,29.798049999999996,0.854106,6.89,2.65
test0508.csv,600,360,703.416,29.5374,39.6916,38.2761,31.899012499999998,30.2309,38.4205,36.7422,32.0685125,7.033414,8.8,3.25
test0508.csv,900,360,1017.182,30.1956,40.7319,39.2731,32.647324999999995,30.9311,39.5203,37.7902,32.8621375,11.535519,10.3,3.38
test0508.csv,1600,360,1754.886,30.9536,42.0412,40.5398,33.537825000000005,31.7209,40.8361,39.1005,33.78275,18.753885,12.82,4.0
test0508.csv,2400,540,2626.996,33.356,43.9387,42.6629,35.8422,34.1377,42.7898,41.3445,36.1200625,45.175268,22.34,7.78
test0508.csv,3400,540,4065.218,34.1235,45.1112,43.7893,36.705187499999994,34.8326,43.8832,42.4168,36.91195,52.417073,28.55,9.36
test0508.csv,4500,720,5002.116,36.2037,45.8223,44.7535,38.47475,36.9171,44.7328,43.5094,38.71809999999999,66.771674,40.24,15.15
test0508.csv,5800,1080,7158.57,39.1185,47.0438,46.1708,40.9907,40.0534,45.9928,45.0148,41.416,80.30857,73.77,30.79
test0508.csv,8100,1080,8326.914,39.6616,47.4685,46.5957,41.504225000000005,40.5072,46.3713,45.4031,41.8522,82.798045,79.55,31.95
test0508.csv,11600,1080,13174.17,41.1975,48.7877,47.9484,42.9901375,41.771,47.5196,46.5959,43.0926875,88.990219,100.07,37.89
test0508.csv,16800,1080,20097.89,42.4071,50.0018,49.1985,44.2053625,42.7179,48.5594,47.6644,44.0664,93.043656,132.34,48.33
test0509.csv,145,360,179.318,41.9569,40.1754,39.4749,41.4239625,34.7772,32.8313,31.6509,34.143175,46.157301,6.25,2.21
test0509.csv,300,540,374.184,45.1441,43.0856,42.7126,44.58285,37.7632,35.7229,35.026,37.1660125,67.613813,11.75,4.72
test0509.csv,600,540,742.832,46.4334,44.2921,43.7141,45.825824999999995,39.1015,36.9945,36.0962,38.4624625,72.033303,15.02,5.15
test0509.csv,900,720,1085.5,48.6732,46.5473,46.2526,48.104887500000004,41.1173,39.1017,38.5549,40.54505,81.268166,23.74,9.08
test0509.csv,1600,720,1790.128,49.4208,47.3158,46.9134,48.84425000000001,41.8726,39.8956,39.2474,41.297325,82.955217,30.09,10.27
test0509.csv,2400,1080,2877.772,52.1183,50.3941,50.5827,51.71082499999999,44.3939,42.6526,42.6549,43.9588625,89.665547,63.06,23.33
test0509.csv,3400,1080,3496.55,52.4861,50.7914,50.9424,52.081300000000006,44.7528,43.0503,43.0167,44.322975,90.142575,65.64,23.97
test0509.csv,4500,1080,5181.982,53.2392,51.6058,51.667,52.838499999999996,45.5044,43.8715,43.7662,45.083012499999995,91.005958,81.56,26.61
test0509.csv,5800,1080,6105.878,53.5364,51.9587,51.973,53.1437625,45.8035,44.2311,44.0847,45.3921,91.317286,90.77,29.23
test0509.csv,8100,1080,8908.086,54.1957,52.7633,52.6643,53.825225,46.4814,45.0539,44.8087,46.093875,91.925652,110.72,31.86
test0509.csv,11600,1080,12769.136,54.766,53.4182,53.2236,54.404725,47.0772,45.7461,45.4101,46.702425,92.373377,134.74,34.86
test0509.csv,16800,2160,20124.064,58.9136,57.6232,57.9149,58.6274625,50.8088,49.4424,49.5875,50.4853375,96.21026,385.41,113.1
test0510.csv,145,360,180.032,26.9132,40.8395,41.272,30.448837499999996,29.5538,40.0327,39.6801,32.12945,1.455841,5.57,2.48
test0510.csv,300,360,358.708,27.7483,43.2124,43.6045,31.6633375,30.6932,42.5474,42.4832,33.648725,8.219502,6.57,2.68
test0510.csv,600,360,703.692,28.2184,45.4664,45.8962,32.584125,31.3311,44.4341,44.6003,34.627625,14.314768,8.2,2.99
test0510.csv,900,360,1019.16,28.3841,46.2325,46.6684,32.900687500000004,31.5464,45.1133,45.3475,34.9674,16.770051,9.58,3.51
test0510.csv,1600,1080,1980.072,35.4986,48.2353,48.7578,38.7480875,38.3855,47.4318,47.5729,40.6647125,78.591127,51.2,24.54
test0510.csv,2400,1080,2964.642,36.2757,49.4717,49.853,39.6223625,39.2251,48.3989,48.51,41.5324375,83.050133,61.97,25.65
test0510.csv,3400,1080,3953.024,36.6734,50.1552,50.5052,40.0876,39.68,48.9692,49.0996,42.0186,85.124538,75.58,28.93
test0510.csv,4500,1440,5008.48,39.8227,50.7724,51.0831,42.5989625,42.3181,49.3789,49.4341,44.0902,93.132549,110.95,46.14
test0510.csv,5800,1440,7090.31,40.4865,51.4605,51.761,43.267562500000004,43.0251,50.0178,50.094,44.7828,95.150425,136.47,50.86
test0510.csv,8100,1440,9805.306,41.0098,51.9868,52.277,43.790324999999996,43.6144,50.5826,50.6719,45.36761250000001,96.580391,169.41,57.1
test0510.csv,11600,1440,14150.73,41.5679,52.6174,52.8911,44.3644875,44.2492,51.2421,51.3313,46.008575,97.987633,214.39,64.5
test0510.csv,16800,2160,17968.08,45.3967,53.14,53.4393,47.3699375,47.4855,52.3488,52.4502,48.714,99.977316,380.26,122.67
test0511.csv,145,360,180.108,24.8744,36.5617,39.6727,28.1851,24.4697,35.8518,38.6436,27.664199999999997,3.125465,5.16,1.97
test0511.csv,300,360,335.47,26.359,37.8025,40.9332,29.6112125,26.022,37.2998,40.0897,29.1901875,7.293307,5.96,2.11
test0511.csv,600,360,678.936,28.065,39.5549,42.9194,31.358037500000002,27.7315,39.1893,42.0932,30.9589375,14.55667,6.7,2.33
test0511.csv,900,360,1046.31,28.8236,40.9446,44.0848,32.246375,28.518,40.5228,43.2438,31.859325,19.079079,7.62,2.48
test0511.csv,1600,540,1914.556,33.251,42.8327,45.563,35.987712499999994,32.7004,42.294,44.6532,35.393699999999995,51.255708,14.8,5.34
test0511.csv,2400,720,2739.986,36.0722,44.1344,46.5676,38.39189999999999,35.323,43.5757,45.6541,37.64597499999999,66.096435,19.43,7.91
test0511.csv,3400,720,3438.45,36.8813,44.9044,47.2553,39.1809375,36.0643,44.286,46.2675,38.3674125,69.832383,23.68,9.6
test0511.csv,4500,720,4889.232,37.9431,45.7568,48.0376,40.181625,37.0257,45.0812,46.9647,39.2750125,74.571252,27.48,10.63
test0511.csv,5800,720,7106.464,38.8834,46.8918,49.0394,41.15395,37.863,46.1069,47.8314,40.1395375,78.570682,32.28,12.48
test0511.csv,8100,720,9381.542,39.4835,47.6065,49.6763,41.772975,38.3821,46.7644,48.4051,40.6827625,81.087123,37.97,13.72
test0511.csv,11600,1080,13449.924,42.4798,48.9854,50.8133,44.3346875,41.1515,48.1592,49.5954,43.08295,88.250306,71.93,28.69
test0511.csv,16800,720,19344.976,40.5523,49.7131,51.5305,43.069675000000004,39.296,48.6839,50.1189,41.82235,84.947596,50.83,18.71
test0512.csv,145,360,150.226,39.2191,41.7585,43.3618,40.054362499999996,33.4762,34.9695,36.102,33.99108749999999,24.357893,4.79,1.95
test0512.csv,300,360,356.542,41.7626,44.1482,46.0583,42.5977625,36.2725,37.4151,38.5488,36.699862499999995,42.030899,6.1,2.12
test0512.csv,600,360,666.918,42.7691,45.5532,47.6619,43.7287125,37.4311,38.6905,39.7975,37.884325,48.155432,8.66,2.54
test0512.csv,900,540,1114.098,46.3674,48.0258,49.258,46.936025,40.239,40.4558,41.0777,40.3709375,71.78218,16.4,5.29
test0512.csv,1600,540,1872.988,47.1488,48.9673,50.2335,47.761700000000005,41.1046,41.372,42.0127,41.2515375,74.347913,21.09,6.4
